time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-05-17T08:31:21.200Z,35.3177,-120.8588,8.6,1,Md,20,118.8,0.02694946,0.11,nc,nc72222981,2014-05-23T18:15:25.346Z,"2km WNW of Los Osos, California",earthquake
2014-05-17T08:17:22.950Z,33.7728333,-115.9533333,3.15,1.84,ml,52,43,0.1213,0.15,ci,ci15502721,2014-05-19T15:05:49.730Z,"22km ENE of Coachella, California",earthquake
2014-05-17T08:16:19.000Z,51.4107,-178.5817,13.4,2.1,ml,,,,0.32,ak,ak11264711,2014-05-26T19:52:00.871Z,"40km ENE of Amatignak Island, Alaska",earthquake
2014-05-17T08:08:51.000Z,52.0124,-175.8485,143,1.7,ml,6,176.399985888001,,0.06,ak,ak11273755,2014-05-26T19:51:36.235Z,"57km ENE of Adak, Alaska",earthquake
2014-05-17T08:01:41.000Z,63,-150.91,119,0.9,ml,,,,0.29,ak,ak11264710,2014-05-26T19:52:13.854Z,"85km NNW of Talkeetna, Alaska",earthquake
2014-05-17T07:58:17.000Z,60.6353,-142.6567,16.8,1.4,ml,,,,0.25,ak,ak11264708,2014-05-26T19:52:17.845Z,"64km N of Cape Yakataga, Alaska",earthquake
2014-05-17T07:51:01.847Z,38.1774,-116.4034,0,1.65,ml,13,148.96,0.665,,nn,nn00446822,2014-05-20T16:41:21.000Z,"3km WSW of Warm Springs, Nevada",earthquake
2014-05-17T07:50:22.000Z,61.3805,-150.5056,43.2,1.3,ml,12,161.999987040001,,0.51,ak,ak11264706,2014-05-26T19:50:44.365Z,"33km WSW of Big Lake, Alaska",earthquake
2014-05-17T07:38:47.800Z,18.1121,-67.2959,18,2,Md,3,309.6,0.20661252,0.07,pr,pr14137005,2014-05-17T11:33:33.923Z,"12km WNW of Puerto Real, Puerto Rico",earthquake
2014-05-17T07:37:22.740Z,36.1301667,-117.923,4.79,0.29,ml,8,266,0.05656,0.04,ci,ci37202381,2014-05-19T14:55:07.207Z,"54km SSE of Lone Pine, California",earthquake
2014-05-17T07:37:15.030Z,36.0943333,-117.8748333,3.8,0.43,ml,9,205,0.02842,0.09,ci,ci15502713,2014-05-19T14:51:17.281Z,"49km N of Inyokern, California",earthquake
2014-05-17T07:30:53.100Z,18.1406,-67.3105,16,2.9,Md,11,262.8,0.21649398,0.28,pr,pr14137002,2014-05-31T06:01:30.000Z,"14km WNW of Puerto Real, Puerto Rico",earthquake
2014-05-17T07:29:47.000Z,61.6397,-147.8486,27.8,0.7,ml,,,,0.3,ak,ak11264705,2014-05-26T19:52:16.624Z,"55km ESE of Sutton-Alpine, Alaska",earthquake
2014-05-17T07:23:29.000Z,64.7264,-149.2094,7.9,0.7,ml,,,,0.49,ak,ak11264702,2014-05-26T19:52:20.438Z,"17km NNW of North Nenana, Alaska",earthquake
2014-05-17T07:13:42.000Z,65.8707,-150.6478,12.1,1.8,ml,,,,0.67,ak,ak11264700,2014-05-26T19:50:28.836Z,"96km N of Manley Hot Springs, Alaska",earthquake
2014-05-17T07:08:36.000Z,59.2687,-152.4505,66.2,1.2,ml,7,115.199990784001,,0.34,ak,ak11273748,2014-05-26T19:52:26.312Z,"65km SW of Homer, Alaska",earthquake
2014-05-17T06:51:08.930Z,33.4296667,-116.5951667,7.56,0.49,ml,19,98,0.06513,0.07,ci,ci15502705,2014-05-19T14:48:37.120Z,"15km SSE of Anza, California",earthquake
2014-05-17T06:46:07.960Z,-44.7923,36.1775,10,4.3,mb,,121,11.112,1.33,us,usc000rb9n,2014-06-06T11:53:33.288Z,"265km NNW of Marion Island, Prince Edward Islands",earthquake
2014-05-17T06:34:15.000Z,-20.911,-68.672,133,4.2,mb,,,,1,us,usb000qs9t,2014-06-06T10:38:05.099Z,"171km ESE of Iquique, Chile",earthquake
2014-05-17T06:30:27.300Z,18.7493,-64.3451,38,3,Md,6,309.6,0.41771661,0.27,pr,pr14137003,2014-05-31T05:53:05.000Z,"46km NE of Road Town, British Virgin Islands",earthquake
2014-05-17T06:28:22.900Z,38.8267,-122.829,2.7,1.1,Md,23,54,0.00898315,0.03,nc,nc72222976,2014-05-17T11:10:08.311Z,"8km NW of The Geysers, California",earthquake
2014-05-17T06:23:20.640Z,33.4658333,-116.4488333,10.69,1.47,ml,42,88,0.06058,0.13,ci,ci15502697,2014-05-19T14:42:30.190Z,"23km ESE of Anza, California",earthquake
2014-05-17T06:17:24.360Z,39.2378333,-122.911,6.66,1.56,md,26,41,0.2142,0.07,nc,nc72222966,2014-05-23T23:09:09.063Z,"8km N of Upper Lake, California",earthquake
2014-05-17T06:04:40.100Z,38.8233,-122.819,1.4,0.6,Md,5,140.4,0.00898315,0,nc,nc72222961,2014-05-17T06:22:05.885Z,"7km NW of The Geysers, California",earthquake
2014-05-17T06:01:55.000Z,61.246,-147.7202,0,1.2,ml,,,,0.8,ak,ak11264693,2014-05-26T19:49:52.735Z,"74km W of Valdez, Alaska",earthquake
2014-05-17T05:52:43.000Z,61.7564,-151.7961,104.8,1.6,ml,,,,0.37,ak,ak11264687,2014-05-26T19:49:55.381Z,"92km W of Willow, Alaska",earthquake
2014-05-17T05:52:05.895Z,36.6472,-116.3908,2.605,0.19,ml,14,95.01,0.164,0.0907,nn,nn00446820,2014-05-21T20:50:03.000Z,"43km SE of Beatty, Nevada",earthquake
2014-05-17T05:39:21.550Z,-49.3155,-115.8257,10,4.6,mb,,77,34.462,0.82,us,usc000rb9d,2014-06-06T10:33:53.064Z,"Southern East Pacific Rise",earthquake
2014-05-17T05:38:45.710Z,36.5877,69.2212,28.43,4.2,mb,,83,1.212,1.48,us,usb000qs95,2014-06-05T11:37:32.027Z,"14km SE of Khanabad, Afghanistan",earthquake
2014-05-17T05:28:56.000Z,38.8063,-122.7935,1,0.5,Md,8,118.8,0,0.01,nc,nc72222956,2014-05-17T05:46:06.875Z,"4km NW of The Geysers, California",earthquake
2014-05-17T05:21:33.000Z,63.7013,-149.5439,125.8,0.9,ml,,,,0.19,ak,ak11264683,2014-05-26T19:49:54.087Z,"33km WSW of Healy, Alaska",earthquake
2014-05-17T05:20:53.920Z,34.1416667,-117.4538333,9.63,0.71,ml,14,110,0.07604,0.16,ci,ci15502689,2014-05-19T14:33:09.790Z,"5km NNW of Fontana, California",earthquake
2014-05-17T05:11:44.000Z,12.5631,-87.8018,78.74,4.5,mb,,75,0.763,1.03,us,usb000qs8f,2014-06-05T11:29:20.361Z,"43km WSW of Jiquilillo, Nicaragua",earthquake
2014-05-17T05:09:28.000Z,63.9605,-148.6663,10,0.7,ml,,,,0.48,ak,ak11264675,2014-05-26T19:49:57.816Z,"18km NE of Healy, Alaska",earthquake
2014-05-17T04:58:08.000Z,62.2509,-149.537,1,1.4,ml,,,,0.64,ak,ak11264671,2014-05-26T19:49:56.571Z,"19km ENE of Y, Alaska",earthquake
2014-05-17T04:54:51.160Z,36.1206667,-117.9033333,4.94,1.27,ml,19,59,0.03937,0.06,ci,ci15502681,2014-05-19T14:30:19.960Z,"53km N of Inyokern, California",earthquake
2014-05-17T04:32:57.000Z,62.4057,-150.6413,66.7,1.4,ml,17,93.5999925120006,,0.25,ak,ak11264666,2014-05-26T19:50:42.918Z,"29km WNW of Talkeetna, Alaska",earthquake
2014-05-17T04:31:04.000Z,61.2381,-147.6916,0,1.4,ml,,,,1.07,ak,ak11264665,2014-05-26T19:50:00.204Z,"73km W of Valdez, Alaska",earthquake
2014-05-17T04:25:51.000Z,60.4615,-151.4966,63.2,1.2,ml,6,147.599988192001,,0.25,ak,ak11273740,2014-05-26T19:51:35.060Z,"12km WNW of Kalifornsky, Alaska",earthquake
2014-05-17T04:24:34.000Z,62.2577,-149.5412,6.7,0.6,ml,,,,0.63,ak,ak11264663,2014-05-26T19:49:58.989Z,"19km NE of Y, Alaska",earthquake
2014-05-17T04:21:16.700Z,38.7747,-122.7263,2.6,0.5,Md,8,104.4,0.00898315,0.01,nc,nc72222951,2014-05-17T04:53:05.930Z,"2km E of The Geysers, California",earthquake
2014-05-17T04:12:37.500Z,37.1215,-121.5243,7.3,1.2,Md,48,61.2,0.00898315,0.06,nc,nc72222946,2014-05-23T18:50:08.968Z,"8km ENE of San Martin, California",earthquake
2014-05-17T04:09:07.800Z,46.3093,-122.359,16.7,0.1,Md,,248.4,0.00898315,0.11,uw,uw60778476,2014-05-19T00:02:51.694Z,"28km SSW of Morton, Washington",earthquake
2014-05-17T04:07:18.000Z,63.0811,-150.9936,125.5,1.2,ml,,,,0.41,ak,ak11264661,2014-05-26T19:50:27.607Z,"95km NNW of Talkeetna, Alaska",earthquake
2014-05-17T04:00:03.400Z,44.7403,-111.147,13.5,0.7,Ml,,90,0.03593261,0.09,uu,uu60069042,2014-05-19T15:32:22.377Z,"9km NNW of West Yellowstone, Montana",earthquake
2014-05-17T03:49:21.000Z,63.1056,-149.5487,90.6,0.4,ml,5,187.199985024001,,0.16,ak,ak11273737,2014-05-26T19:51:33.894Z,"43km SW of Cantwell, Alaska",earthquake
2014-05-17T03:44:39.170Z,34.195,-117.6135,3.61,0.4,ml,9,181,0.05748,0.06,ci,ci15502673,2014-05-19T14:13:35.200Z,"5km NE of San Antonio Heights, California",earthquake
2014-05-17T03:39:02.000Z,59.9754,-139.5789,0,1.4,ml,6,125.999989920001,,0.46,ak,ak11264655,2014-05-26T19:51:06.280Z,"48km N of Yakutat, Alaska",earthquake
2014-05-17T03:26:27.000Z,61.1112,-147.2867,19.4,1,ml,,,,0.27,ak,ak11264654,2014-05-26T19:50:02.926Z,"50km W of Valdez, Alaska",earthquake
2014-05-17T03:21:07.000Z,62.2445,-149.529,8.3,0.8,ml,,,,0.64,ak,ak11264653,2014-05-26T19:50:01.399Z,"19km ENE of Y, Alaska",earthquake
2014-05-17T03:16:42.000Z,63.1258,-151.4407,14.1,0.7,ml,,,,0.88,ak,ak11264652,2014-05-26T19:51:57.219Z,"112km NW of Talkeetna, Alaska",earthquake
2014-05-17T03:12:56.700Z,18.84,-67.3034,9,2.6,Md,5,324,0.41322503,0.11,pr,pr14137001,2014-05-17T11:15:36.453Z,"44km NNW of San Antonio, Puerto Rico",earthquake
2014-05-17T03:11:42.000Z,60.5303,-147.7975,9.9,1,ml,5,197.999984160001,,0.49,ak,ak11273732,2014-05-26T19:51:32.099Z,"55km ESE of Whittier, Alaska",earthquake
2014-05-17T03:08:42.600Z,9.7354,143.3878,15.52,4.6,mb,,232,4.095,0.41,us,usb000qs6a,2014-05-17T11:11:23.381Z,"176km NW of Faraulep, Micronesia",earthquake
2014-05-17T03:05:45.000Z,19.5245,-66.2109,32,2.9,Md,7,288,1.08336823,0.21,pr,pr14137000,2014-06-13T05:26:32.863Z,"117km N of San Juan, Puerto Rico",earthquake
2014-05-17T03:05:07.000Z,61.1205,-147.2969,19.6,0.9,ml,5,115.199990784001,,0.39,ak,ak11264650,2014-05-26T19:51:05.050Z,"51km W of Valdez, Alaska",earthquake
2014-05-17T03:00:44.000Z,57.1302,-155.6778,64.5,1.9,ml,5,284.399977248002,,0.26,ak,ak11273730,2014-05-26T19:51:30.815Z,"112km WSW of Larsen Bay, Alaska",earthquake
2014-05-17T02:41:05.000Z,61.9586,-151.3799,79,1.8,ml,26,68.3999945280004,,0.43,ak,ak11264645,2014-05-26T19:50:41.628Z,"74km WNW of Willow, Alaska",earthquake
2014-05-17T02:37:59.200Z,39.8912,-120.7693,8.8,2,Md,24,93.6,0.08084838,0.06,nc,nc72222936,2014-05-23T20:58:32.000Z,"11km ESE of East Quincy, California",earthquake
2014-05-17T02:35:46.000Z,62.2429,-149.5794,10.2,0.9,ml,,,,0.84,ak,ak11264643,2014-05-26T19:50:05.669Z,"16km ENE of Y, Alaska",earthquake
2014-05-17T02:34:16.800Z,19.411,-155.3217,5.1,1.7,Ml,,43.2,0.01796631,0.2,hv,hv60694991,2014-05-17T02:40:02.162Z,"9km WSW of Volcano, Hawaii",earthquake
2014-05-17T02:31:54.700Z,38.8075,-122.8253,2.7,0.8,Md,18,64.8,0,0.04,nc,nc72222931,2014-05-17T02:33:28.262Z,"6km WNW of The Geysers, California",earthquake
2014-05-17T02:30:58.320Z,38.8440018,-122.8018341,2.19,0.18,md,9,104,0.01057,0.02,nc,nc72222926,2014-05-17T02:32:33.860Z,"7km WNW of Cobb, California",earthquake
2014-05-17T02:29:19.000Z,61.0995,-147.3034,19.7,0.9,ml,,,,0.29,ak,ak11264641,2014-05-26T19:50:04.437Z,"51km W of Valdez, Alaska",earthquake
2014-05-17T02:22:06.000Z,61.2266,-152.3914,129.9,2.4,ml,44,93.5999925120006,,0.45,ak,ak11264635,2014-05-26T19:50:40.340Z,"84km NW of Nikiski, Alaska",earthquake
2014-05-17T02:10:24.000Z,51.6937,-176.8176,49.4,1.3,ml,6,230.399981568001,,0.22,ak,ak11273725,2014-05-26T19:51:29.232Z,"23km SSW of Adak, Alaska",earthquake
2014-05-17T02:04:43.100Z,36.0873,-97.068,3.392,2.5,ml,,89,,0.98,us,usb000qs5q,2014-06-14T00:26:32.037Z,"3km SSW of Stillwater, Oklahoma",earthquake
2014-05-17T01:53:22.860Z,33.4613333,-116.3776667,7.4,0.96,ml,24,176,0.07378,0.1,ci,ci15502665,2014-05-19T14:10:46.600Z,"22km N of Borrego Springs, California",earthquake
2014-05-17T01:41:09.600Z,35.7395,-121.1133,6.8,1.1,Md,27,50.4,0.06288207,0.06,nc,nc72222921,2014-05-28T03:43:06.254Z,"12km NNE of San Simeon, California",earthquake
2014-05-17T01:39:57.200Z,37.468,-118.8435,5.5,0.8,Md,16,122.4,0.12576414,0.07,nc,nc72222916,2014-05-19T18:44:06.899Z,"23km SSE of Mammoth Lakes, California",earthquake
2014-05-17T01:39:21.800Z,37.473,-118.8457,5.7,0.6,Md,15,176.4,0.09881468,0.04,nc,nc72222911,2014-05-28T03:22:06.149Z,"22km SSE of Mammoth Lakes, California",earthquake
2014-05-17T01:23:26.000Z,60.2345,-151.0464,63.1,0.9,ml,,,,0.24,ak,ak11264529,2014-05-26T19:50:08.503Z,"20km SE of Cohoe, Alaska",earthquake
2014-05-17T01:20:04.000Z,61.9256,-149.2408,42.1,0.7,ml,,,,0.18,ak,ak11264528,2014-05-26T19:51:56.063Z,"20km N of Fishhook, Alaska",earthquake
2014-05-17T01:13:19.700Z,41.9045,-112.564,-0.3,0.7,Md,,136.8,0.17966306,0.06,uu,uu60069037,2014-05-19T18:32:06.646Z,"38km WNW of Garland, Utah",earthquake
2014-05-17T01:11:10.310Z,33.7088333,-116.7615,18.56,0.77,ml,17,172,0.03952,0.08,ci,ci15502657,2014-05-19T13:49:46.808Z,"5km SW of Idyllwild-Pine Cove, California",earthquake
2014-05-17T01:10:33.000Z,62.3431,-151.2581,15.4,1,ml,,,,0.75,ak,ak11264524,2014-05-26T19:50:07.296Z,"59km W of Talkeetna, Alaska",earthquake
2014-05-17T01:08:41.200Z,41.9035,-112.5682,3.7,0.7,Md,,136.8,0.17966306,0.09,uu,uu60069032,2014-05-19T18:13:35.520Z,"38km WNW of Garland, Utah",earthquake
2014-05-17T01:04:19.000Z,53.7443,-166.2632,73,1.7,ml,5,277.199977824002,,0.12,ak,ak11273721,2014-05-26T19:51:27.528Z,"23km SE of Unalaska, Alaska",earthquake
2014-05-17T00:56:53.100Z,38.8218,-122.8457,2.3,0.6,Md,8,93.6,0.00898315,0.02,nc,nc72222891,2014-05-17T01:37:03.419Z,"9km WNW of The Geysers, California",earthquake
2014-05-17T00:50:48.310Z,36.5452,141.1955,99.13,4.4,mb,,102,3.584,0.85,us,usb000qs32,2014-06-09T05:28:25.102Z,"46km ESE of Takahagi, Japan",earthquake
2014-05-17T00:50:33.220Z,36.3885,142.6791,31.82,4.5,mb,,94,3.606,0.81,us,usc000rb9e,2014-06-10T01:00:44.244Z,"176km ESE of Iwaki, Japan",earthquake
2014-05-17T00:50:21.070Z,-55.9664,-27.8393,85.37,4.3,mb,,91,5.242,0.89,us,usc000rb9a,2014-06-09T23:58:59.588Z,"90km NNW of Visokoi Island, ",earthquake
2014-05-17T00:40:08.630Z,38.8178329,-122.7976685,3.91,0.51,md,12,62,0.01002,0.01,nc,nc72222881,2014-05-17T01:18:06.237Z,"5km NW of The Geysers, California",earthquake
2014-05-17T00:36:46.000Z,62.368,-151.2424,3.9,1.7,ml,21,104.399991648001,,0.62,ak,ak11264517,2014-05-26T19:50:39.119Z,"58km W of Talkeetna, Alaska",earthquake
2014-05-17T00:31:45.000Z,60.016,-151.6138,38.1,1,ml,5,147.599988192001,,0.12,ak,ak11264514,2014-05-26T19:52:21.589Z,"29km NNE of Anchor Point, Alaska",earthquake
2014-05-17T00:31:43.000Z,63.9159,-148.9264,0,1.8,ml,16,79.1999936640005,,0.4,ak,ak11264511,2014-05-26T19:50:37.968Z,"6km NNE of Healy, Alaska",earthquake
2014-05-17T00:30:06.000Z,38.762,-122.7312,2.2,2.3,Md,66,25.2,0.01796631,0.07,nc,nc72222876,2014-05-22T05:03:07.236Z,"2km SE of The Geysers, California",earthquake
2014-05-17T00:25:35.000Z,57.2311,-142.5743,35.3,2.3,ml,7,309.599975232002,,0.69,ak,ak11273717,2014-05-26T19:51:26.274Z,"Gulf of Alaska",earthquake
2014-05-17T00:23:42.900Z,19.4053,-155.282,1.2,1.8,Md,,75.6,0.00898315,0.12,hv,hv60694946,2014-05-17T00:26:35.689Z,"5km WSW of Volcano, Hawaii",earthquake
2014-05-17T00:16:25.030Z,-7.3182,155.1489,10,4.5,mb,,86,4.297,0.8,us,usc000rb96,2014-06-09T23:51:12.059Z,"116km SSW of Panguna, Papua New Guinea",earthquake
2014-05-17T00:14:07.510Z,-24.1703,-66.8759,172.3,4.6,mb,,34,2.429,0.85,us,usb000qs1p,2014-06-09T03:41:38.442Z,"56km W of San Antonio de los Cobres, Argentina",earthquake
2014-05-17T00:11:00.000Z,50.2051,-179.3109,84.8,3.1,ml,,,,0.64,us,usb000qs36,2014-06-09T22:29:28.999Z,"118km S of Amatignak Island, Alaska",earthquake
2014-05-17T00:09:37.870Z,-7.8447,38.3952,10,4.3,mb,,77,6.769,1.29,us,usc000rb9c,2014-06-10T00:23:53.446Z,"42km WNW of Utete, Tanzania",earthquake
2014-05-16T23:56:51.000Z,51.7465,-174.9212,19.7,1.8,ml,,,,0.43,ak,ak11264501,2014-05-27T23:18:54.410Z,"70km SW of Atka, Alaska",earthquake
2014-05-16T23:49:10.960Z,24.6577,124.8363,34.86,4.3,mb,,113,1.672,1.56,us,usb000qs1d,2014-06-09T03:05:23.588Z,"47km WSW of Hirara, Japan",earthquake
2014-05-16T23:43:08.000Z,52.137,-174.5627,128.7,1.7,ml,,,,0.74,ak,ak11274790,2014-05-27T23:18:52.829Z,"25km WSW of Atka, Alaska",earthquake
2014-05-16T23:35:59.400Z,48.769,-123.767,43.5,1.2,Ml,,162,0.24254513,0.1,uw,uw60778046,2014-05-18T23:57:26.092Z,"4km WSW of Duncan, Canada",earthquake
2014-05-16T23:13:07.000Z,51.4697,-177.9786,0.5,1.5,ml,,,,0.55,ak,ak11274789,2014-05-27T23:18:51.147Z,"47km SSE of Tanaga Volcano, Alaska",earthquake
2014-05-16T23:07:05.000Z,64.9897,-147.3473,0,1.1,ml,,,,0.8,ak,ak11264492,2014-05-27T23:18:15.944Z,"22km NNE of Badger, Alaska",earthquake
2014-05-16T22:54:18.300Z,38.8332,-122.8057,2.8,0.2,Md,11,50.4,0.00898315,0.02,nc,nc72222866,2014-05-24T01:27:02.197Z,"7km W of Cobb, California",earthquake
2014-05-16T22:45:06.790Z,33.6651667,-116.7286667,16.19,0.77,ml,20,70,0.04591,0.08,ci,ci15502641,2014-05-19T13:45:10.410Z,"8km S of Idyllwild-Pine Cove, California",earthquake
2014-05-16T22:37:49.600Z,36.2278,-120.7935,8,1.2,Md,17,162,0.01796631,0.04,nc,nc72222856,2014-05-23T22:40:09.730Z,"29km E of King City, California",earthquake
2014-05-16T22:25:37.810Z,35.7497,-115.2658,0.94,1.13,ml,8,274.16,0.057,,nn,nn00446807,2014-05-16T22:27:55.000Z,"30km S of Enterprise, Nevada",earthquake
2014-05-16T22:17:29.470Z,33.7058333,-116.7281667,19.63,0.76,ml,16,147,0.01283,0.08,ci,ci15502633,2014-05-19T13:41:36.390Z,"3km SSW of Idyllwild, California",earthquake
2014-05-16T21:50:26.000Z,59.8752,-152.1751,67.6,0.8,ml,,,,0.49,ak,ak11274787,2014-05-27T23:18:49.821Z,"22km WNW of Anchor Point, Alaska",earthquake
2014-05-16T21:49:02.110Z,38.808,-122.8245,2.8,0.32,md,22,116,0.003756,0.04,nc,nc72222846,2014-05-23T18:29:06.628Z,"6km WNW of The Geysers, California",earthquake
2014-05-16T21:42:33.540Z,33.6746667,-116.7368333,16.28,0.74,ml,12,108,0.04102,0.06,ci,ci15502625,2014-05-16T21:53:42.870Z,"7km S of Idyllwild-Pine Cove, California",earthquake
2014-05-16T21:32:28.000Z,61.5886,-148.294,16.9,0.9,ml,,,,0.39,ak,ak11264486,2014-05-27T23:19:29.916Z,"34km E of Lazy Mountain, Alaska",earthquake
2014-05-16T21:23:57.800Z,36.0046667,-117.9141667,4.52,0.28,ml,11,157,0.0194,0.07,ci,ci15502617,2014-05-16T21:37:02.479Z,"40km NNW of Inyokern, California",earthquake
2014-05-16T21:20:24.000Z,-4.9819,102.9751,63.32,5,mb,,56,0.617,0.7,us,usb000qrx0,2014-05-18T04:56:23.498Z,"87km W of Kuripan, Indonesia",earthquake
2014-05-16T21:19:34.100Z,46.2772,-122.4682,0,0.5,Md,,111.6,0.08983153,0.22,uw,uw60777776,2014-05-16T21:34:15.170Z,"33km E of Castle Rock, Washington",quarry
2014-05-16T21:17:28.000Z,63.408,-150.1013,115.1,2.1,ml,,,,0.43,ak,ak11264480,2014-05-27T23:17:39.924Z,"57km W of Cantwell, Alaska",earthquake
2014-05-16T21:15:09.000Z,63.25,-151.2608,11.7,0.7,ml,,,,0.69,ak,ak11264478,2014-05-27T23:18:45.008Z,"116km W of Cantwell, Alaska",earthquake
2014-05-16T21:12:48.300Z,36.1133333,-117.8435,1.34,0.96,ml,14,77,0.01018,0.15,ci,ci15502609,2014-05-16T21:31:16.270Z,"51km N of Inyokern, California",earthquake
2014-05-16T21:11:29.100Z,-10.3964,-13.2339,10,5.1,mb,,54,2.688,0.65,us,usb000qrwx,2014-05-18T03:15:33.653Z,"Ascension Island region",earthquake
2014-05-16T21:09:40.000Z,61.6042,-148.2898,14.2,0.4,ml,,,,0.45,ak,ak11264479,2014-05-27T23:18:46.308Z,"34km E of Lazy Mountain, Alaska",earthquake
2014-05-16T21:00:57.000Z,50.6702,-173.9568,28,2.6,ml,,,,0.52,ak,ak11264477,2014-05-27T23:18:14.586Z,"170km S of Atka, Alaska",earthquake
2014-05-16T20:53:49.160Z,33.849,-117.4913333,0.01,1.23,ml,11,120,0.1117,0.12,ci,ci15502593,2014-05-16T21:13:31.300Z,"3km ENE of El Cerrito, California",quarry_blast
2014-05-16T20:49:09.700Z,19.384,-155.8315,9.9,1,Md,,126,0.12576414,0.09,hv,hv60694821,2014-05-17T02:04:06.833Z,"8km SSE of Honaunau-Napoopoo, Hawaii",earthquake
2014-05-16T20:45:45.000Z,61.153,-147.3508,0,1,ml,,,,0.48,ak,ak11264357,2014-05-27T23:18:13.270Z,"54km W of Valdez, Alaska",earthquake
2014-05-16T20:44:25.000Z,64.7411,-149.241,13.8,0.7,ml,,,,0.61,ak,ak11264356,2014-05-27T23:17:38.610Z,"19km NNW of North Nenana, Alaska",earthquake
2014-05-16T20:43:18.500Z,43.0652,-124.2035,0,1.5,Ml,,302.4,0.53898917,0.13,uw,uw60777746,2014-05-16T21:46:16.708Z,"5km W of Myrtle Point, Oregon",quarry
2014-05-16T20:42:51.000Z,51.5805,-177.5219,46.2,2.6,ml,,,,0.29,ak,ak11264354,2014-05-27T23:18:43.627Z,"54km SE of Tanaga Volcano, Alaska",earthquake
2014-05-16T20:40:04.310Z,-6.4336,147.1051,48.39,4.6,mb,,54,2.952,0.96,us,usb000qrub,2014-05-20T18:16:37.426Z,"34km NNE of Lae, Papua New Guinea",earthquake
2014-05-16T20:34:15.550Z,33.7303333,-116.83,18.79,0.61,ml,14,197,0.09842,0.13,ci,ci15502585,2014-05-16T21:09:57.210Z,"6km ESE of Valle Vista, California",earthquake
2014-05-16T20:33:23.500Z,19.39,-155.2782,2.5,0.4,Md,,90,0.00898315,0.04,hv,hv60694806,2014-05-22T19:20:10.808Z,"6km SW of Volcano, Hawaii",earthquake
2014-05-16T20:16:33.850Z,6.8752,-72.9958,152.36,4.3,mb,,60,0.945,0.69,us,usb000qrsg,2014-05-20T17:50:54.490Z,"13km SSE of Piedecuesta, Colombia",earthquake
2014-05-16T20:07:55.800Z,38.764,-122.7343,3,0.7,Md,11,111.6,0.01796631,0.03,nc,nc72222826,2014-05-16T20:54:07.347Z,"2km SE of The Geysers, California",earthquake
2014-05-16T20:00:22.500Z,36.04,-120.6248,4.2,0.6,Md,17,230.4,0.03593261,0.07,nc,nc72222821,2014-05-23T17:38:44.207Z,"26km WSW of Coalinga, California",earthquake
2014-05-16T20:00:00.700Z,36.161,-96.8595,8.104,3.1,ml,,89,,1.21,us,usb000qrss,2014-05-20T17:19:02.287Z,"15km WNW of Yale, Oklahoma",earthquake
2014-05-16T19:58:39.700Z,36.7382,-97.9158,5,2.4,ml,,193,,1.28,us,usb000qrru,2014-05-20T16:42:23.000Z,"17km WSW of Medford, Oklahoma",earthquake
2014-05-16T19:58:02.400Z,38.7537,-122.7213,2.2,1,Md,12,100.8,0.01796631,0.03,nc,nc72222816,2014-05-16T20:18:03.206Z,"4km SE of The Geysers, California",earthquake
2014-05-16T19:47:59.800Z,47.5517,-122.0917,16.6,0.9,Md,,61.2,0.10779783,0.27,uw,uw60777666,2014-05-17T21:58:37.824Z,"2km SSE of West Lake Sammamish, Washington",earthquake
2014-05-16T19:38:21.000Z,63.2982,-151.2934,15.2,1.8,ml,,,,0.58,ak,ak11264345,2014-05-27T23:18:11.763Z,"117km W of Cantwell, Alaska",earthquake
2014-05-16T19:36:02.800Z,35.4715,-92.337,6,1.8,md,7,143.999988480001,0.04491576,0.09,nm,nm051614a,2014-05-16T21:48:33.803Z,"14km SSW of Fairfield Bay, Arkansas",earthquake
2014-05-16T19:20:33.000Z,51.3216,-174.6202,18.2,2.5,ml,,,,0.45,ak,ak11264340,2014-05-27T23:18:42.281Z,"101km SSW of Atka, Alaska",earthquake
2014-05-16T19:18:29.940Z,38.6377,-117.0885,25.02,1.33,ml,5,196.47,0.996,,nn,nn00446768,2014-05-16T19:21:02.000Z,"64km N of Tonopah, Nevada",earthquake
2014-05-16T19:17:18.510Z,33.7018333,-116.7121667,19.64,0.81,ml,19,78,0.009458,0.09,ci,ci15502569,2014-05-16T19:29:44.620Z,"4km SSE of Idyllwild-Pine Cove, California",earthquake
2014-05-16T19:17:16.000Z,51.3614,-174.6184,23.9,3.4,ml,,,,0.38,ak,ak11264337,2014-05-27T23:18:40.867Z,"97km SSW of Atka, Alaska",earthquake
2014-05-16T19:13:40.000Z,51.607,-175.887,28.8,2,ml,,,,0.4,ak,ak11264334,2014-05-27T23:18:39.335Z,"61km ESE of Adak, Alaska",earthquake
2014-05-16T19:04:45.600Z,38.786,-122.7742,3.3,0.6,Md,14,118.8,0.00898315,0.02,nc,nc72222811,2014-05-16T19:46:04.604Z,"1km WNW of The Geysers, California",earthquake
2014-05-16T19:03:02.370Z,36.133,-117.8805,3.59,0.06,ml,6,246,0.02576,0.09,ci,ci15502561,2014-05-16T19:17:42.835Z,"54km SSE of Lone Pine, California",earthquake
